filename,label,path
img_00284.png,ship,data/task1_train/img_00284.png
img_00285.png,dog,data/task1_train/img_00285.png
img_00286.png,bird,data/task1_train/img_00286.png
img_00287.png,ship,data/task1_train/img_00287.png
img_00288.png,dog,data/task1_train/img_00288.png
img_00289.png,airplane,data/task1_train/img_00289.png
img_00290.png,cat,data/task1_train/img_00290.png
img_00291.png,ship,data/task1_train/img_00291.png
img_00292.png,cat,data/task1_train/img_00292.png
img_00293.png,bird,data/task1_train/img_00293.png
img_00294.png,cat,data/task1_train/img_00294.png
img_00295.png,bird,data/task1_train/img_00295.png
img_00296.png,bird,data/task1_train/img_00296.png
img_00297.png,airplane,data/task1_train/img_00297.png
img_00298.png,cat,data/task1_train/img_00298.png
img_00299.png,cat,data/task1_train/img_00299.png
img_00300.png,airplane,data/task1_train/img_00300.png
img_00301.png,bird,data/task1_train/img_00301.png
img_00302.png,bird,data/task1_train/img_00302.png
img_00303.png,bird,data/task1_train/img_00303.png
img_00304.png,dog,data/task1_train/img_00304.png
img_00305.png,ship,data/task1_train/img_00305.png
img_00306.png,bird,data/task1_train/img_00306.png
img_00307.png,dog,data/task1_train/img_00307.png
img_00308.png,bird,data/task1_train/img_00308.png
img_00309.png,ship,data/task1_train/img_00309.png
img_00310.png,dog,data/task1_train/img_00310.png
img_00311.png,ship,data/task1_train/img_00311.png
img_00312.png,dog,data/task1_train/img_00312.png
img_00313.png,ship,data/task1_train/img_00313.png
img_00314.png,ship,data/task1_train/img_00314.png
img_00315.png,dog,data/task1_train/img_00315.png
img_00316.png,airplane,data/task1_train/img_00316.png
img_00317.png,bird,data/task1_train/img_00317.png
img_00318.png,ship,data/task1_train/img_00318.png
img_00319.png,ship,data/task1_train/img_00319.png
img_00320.png,cat,data/task1_train/img_00320.png
img_00321.png,ship,data/task1_train/img_00321.png
img_00322.png,ship,data/task1_train/img_00322.png
img_00323.png,dog,data/task1_train/img_00323.png
img_00324.png,cat,data/task1_train/img_00324.png
img_00325.png,cat,data/task1_train/img_00325.png
img_00326.png,cat,data/task1_train/img_00326.png
img_00327.png,ship,data/task1_train/img_00327.png
img_00328.png,airplane,data/task1_train/img_00328.png
img_00329.png,cat,data/task1_train/img_00329.png
img_00330.png,cat,data/task1_train/img_00330.png
img_00331.png,bird,data/task1_train/img_00331.png
img_00332.png,airplane,data/task1_train/img_00332.png
img_00333.png,ship,data/task1_train/img_00333.png
img_00334.png,dog,data/task1_train/img_00334.png
img_00335.png,bird,data/task1_train/img_00335.png
img_00336.png,bird,data/task1_train/img_00336.png
img_00337.png,ship,data/task1_train/img_00337.png
img_00338.png,bird,data/task1_train/img_00338.png
img_00339.png,cat,data/task1_train/img_00339.png
img_00340.png,ship,data/task1_train/img_00340.png
img_00341.png,ship,data/task1_train/img_00341.png
img_00342.png,airplane,data/task1_train/img_00342.png
img_00343.png,bird,data/task1_train/img_00343.png
img_00344.png,bird,data/task1_train/img_00344.png
img_00345.png,dog,data/task1_train/img_00345.png
img_00346.png,airplane,data/task1_train/img_00346.png
img_00347.png,cat,data/task1_train/img_00347.png
img_00348.png,dog,data/task1_train/img_00348.png
img_00349.png,ship,data/task1_train/img_00349.png
img_00350.png,ship,data/task1_train/img_00350.png
img_00351.png,dog,data/task1_train/img_00351.png
img_00352.png,ship,data/task1_train/img_00352.png
img_00353.png,airplane,data/task1_train/img_00353.png
img_00354.png,dog,data/task1_train/img_00354.png
img_00355.png,ship,data/task1_train/img_00355.png
img_00356.png,bird,data/task1_train/img_00356.png
img_00357.png,bird,data/task1_train/img_00357.png
img_00358.png,bird,data/task1_train/img_00358.png
img_00359.png,cat,data/task1_train/img_00359.png
img_00360.png,bird,data/task1_train/img_00360.png
img_00361.png,ship,data/task1_train/img_00361.png
img_00362.png,airplane,data/task1_train/img_00362.png
img_00363.png,dog,data/task1_train/img_00363.png
img_00364.png,cat,data/task1_train/img_00364.png
img_00365.png,airplane,data/task1_train/img_00365.png
img_00366.png,dog,data/task1_train/img_00366.png
img_00367.png,bird,data/task1_train/img_00367.png
img_00368.png,airplane,data/task1_train/img_00368.png
img_00369.png,airplane,data/task1_train/img_00369.png
img_00370.png,dog,data/task1_train/img_00370.png
img_00371.png,cat,data/task1_train/img_00371.png
img_00372.png,bird,data/task1_train/img_00372.png
img_00373.png,ship,data/task1_train/img_00373.png
img_00374.png,ship,data/task1_train/img_00374.png
img_00375.png,airplane,data/task1_train/img_00375.png
img_00376.png,dog,data/task1_train/img_00376.png
img_00377.png,cat,data/task1_train/img_00377.png
img_00378.png,bird,data/task1_train/img_00378.png
img_00379.png,ship,data/task1_train/img_00379.png
img_00380.png,dog,data/task1_train/img_00380.png
img_00381.png,airplane,data/task1_train/img_00381.png
img_00382.png,cat,data/task1_train/img_00382.png
img_00383.png,airplane,data/task1_train/img_00383.png
img_00384.png,cat,data/task1_train/img_00384.png
img_00385.png,dog,data/task1_train/img_00385.png
img_00386.png,cat,data/task1_train/img_00386.png
img_00387.png,cat,data/task1_train/img_00387.png
img_00388.png,ship,data/task1_train/img_00388.png
img_00389.png,ship,data/task1_train/img_00389.png
img_00390.png,dog,data/task1_train/img_00390.png
img_00391.png,dog,data/task1_train/img_00391.png
img_00392.png,dog,data/task1_train/img_00392.png
img_00393.png,ship,data/task1_train/img_00393.png
img_00394.png,airplane,data/task1_train/img_00394.png
img_00395.png,cat,data/task1_train/img_00395.png
img_00396.png,bird,data/task1_train/img_00396.png
img_00397.png,airplane,data/task1_train/img_00397.png
img_00398.png,bird,data/task1_train/img_00398.png
img_00399.png,bird,data/task1_train/img_00399.png
img_00400.png,airplane,data/task1_train/img_00400.png
img_00401.png,airplane,data/task1_train/img_00401.png
img_00402.png,airplane,data/task1_train/img_00402.png
img_00403.png,airplane,data/task1_train/img_00403.png
img_00404.png,bird,data/task1_train/img_00404.png
img_00405.png,cat,data/task1_train/img_00405.png
img_00406.png,cat,data/task1_train/img_00406.png
img_00407.png,cat,data/task1_train/img_00407.png
img_00408.png,ship,data/task1_train/img_00408.png
img_00409.png,dog,data/task1_train/img_00409.png
img_00410.png,dog,data/task1_train/img_00410.png
img_00411.png,ship,data/task1_train/img_00411.png
img_00412.png,dog,data/task1_train/img_00412.png
img_00413.png,ship,data/task1_train/img_00413.png
img_00414.png,ship,data/task1_train/img_00414.png
img_00415.png,ship,data/task1_train/img_00415.png
img_00416.png,dog,data/task1_train/img_00416.png
img_00417.png,dog,data/task1_train/img_00417.png
img_00418.png,bird,data/task1_train/img_00418.png
img_00419.png,airplane,data/task1_train/img_00419.png
img_00420.png,bird,data/task1_train/img_00420.png
img_00421.png,ship,data/task1_train/img_00421.png
img_00422.png,cat,data/task1_train/img_00422.png
img_00423.png,airplane,data/task1_train/img_00423.png
img_00424.png,cat,data/task1_train/img_00424.png
img_00425.png,dog,data/task1_train/img_00425.png
img_00426.png,cat,data/task1_train/img_00426.png
img_00427.png,airplane,data/task1_train/img_00427.png
img_00428.png,ship,data/task1_train/img_00428.png
img_00429.png,cat,data/task1_train/img_00429.png
img_00430.png,airplane,data/task1_train/img_00430.png
img_00431.png,dog,data/task1_train/img_00431.png
img_00432.png,cat,data/task1_train/img_00432.png
img_00433.png,cat,data/task1_train/img_00433.png
img_00434.png,bird,data/task1_train/img_00434.png
img_00435.png,ship,data/task1_train/img_00435.png
img_00436.png,bird,data/task1_train/img_00436.png
img_00437.png,airplane,data/task1_train/img_00437.png
img_00438.png,airplane,data/task1_train/img_00438.png
img_00439.png,bird,data/task1_train/img_00439.png
img_00440.png,cat,data/task1_train/img_00440.png
img_00441.png,airplane,data/task1_train/img_00441.png
img_00442.png,airplane,data/task1_train/img_00442.png
img_00443.png,dog,data/task1_train/img_00443.png
img_00444.png,airplane,data/task1_train/img_00444.png
img_00445.png,airplane,data/task1_train/img_00445.png
img_00446.png,ship,data/task1_train/img_00446.png
img_00447.png,dog,data/task1_train/img_00447.png
img_00448.png,ship,data/task1_train/img_00448.png
img_00449.png,cat,data/task1_train/img_00449.png
img_00450.png,bird,data/task1_train/img_00450.png
img_00451.png,airplane,data/task1_train/img_00451.png
img_00452.png,dog,data/task1_train/img_00452.png
img_00453.png,ship,data/task1_train/img_00453.png
img_00454.png,dog,data/task1_train/img_00454.png
img_00455.png,bird,data/task1_train/img_00455.png
img_00456.png,dog,data/task1_train/img_00456.png
img_00457.png,airplane,data/task1_train/img_00457.png
img_00458.png,airplane,data/task1_train/img_00458.png
img_00459.png,ship,data/task1_train/img_00459.png
img_00460.png,airplane,data/task1_train/img_00460.png
img_00461.png,ship,data/task1_train/img_00461.png
img_00462.png,airplane,data/task1_train/img_00462.png
img_00463.png,bird,data/task1_train/img_00463.png
img_00464.png,bird,data/task1_train/img_00464.png
img_00465.png,ship,data/task1_train/img_00465.png
img_00466.png,airplane,data/task1_train/img_00466.png
img_00467.png,airplane,data/task1_train/img_00467.png
img_00468.png,cat,data/task1_train/img_00468.png
img_00469.png,ship,data/task1_train/img_00469.png
img_00470.png,cat,data/task1_train/img_00470.png
img_00471.png,dog,data/task1_train/img_00471.png
img_00472.png,cat,data/task1_train/img_00472.png
img_00473.png,ship,data/task1_train/img_00473.png
img_00474.png,airplane,data/task1_train/img_00474.png
img_00475.png,bird,data/task1_train/img_00475.png
img_00476.png,dog,data/task1_train/img_00476.png
img_00477.png,cat,data/task1_train/img_00477.png
img_00478.png,ship,data/task1_train/img_00478.png
img_00479.png,airplane,data/task1_train/img_00479.png
img_00480.png,bird,data/task1_train/img_00480.png
img_00481.png,cat,data/task1_train/img_00481.png
img_00482.png,dog,data/task1_train/img_00482.png
img_00483.png,cat,data/task1_train/img_00483.png
img_00484.png,ship,data/task1_train/img_00484.png
img_00485.png,cat,data/task1_train/img_00485.png
img_00486.png,cat,data/task1_train/img_00486.png
img_00487.png,ship,data/task1_train/img_00487.png
img_00488.png,ship,data/task1_train/img_00488.png
img_00489.png,dog,data/task1_train/img_00489.png
img_00490.png,dog,data/task1_train/img_00490.png
img_00491.png,bird,data/task1_train/img_00491.png
img_00492.png,dog,data/task1_train/img_00492.png
img_00493.png,ship,data/task1_train/img_00493.png
img_00494.png,dog,data/task1_train/img_00494.png
img_00495.png,bird,data/task1_train/img_00495.png
img_00496.png,dog,data/task1_train/img_00496.png
img_00497.png,ship,data/task1_train/img_00497.png
img_00498.png,bird,data/task1_train/img_00498.png
img_00499.png,cat,data/task1_train/img_00499.png
img_00500.png,airplane,data/task1_train/img_00500.png
img_00501.png,ship,data/task1_train/img_00501.png
img_00502.png,bird,data/task1_train/img_00502.png
img_00503.png,dog,data/task1_train/img_00503.png
img_00504.png,airplane,data/task1_train/img_00504.png
img_00505.png,dog,data/task1_train/img_00505.png
img_00506.png,cat,data/task1_train/img_00506.png
img_00507.png,dog,data/task1_train/img_00507.png
img_00508.png,ship,data/task1_train/img_00508.png
img_00509.png,ship,data/task1_train/img_00509.png
img_00510.png,ship,data/task1_train/img_00510.png
img_00511.png,dog,data/task1_train/img_00511.png
img_00512.png,dog,data/task1_train/img_00512.png
img_00513.png,bird,data/task1_train/img_00513.png
img_00514.png,ship,data/task1_train/img_00514.png
img_00515.png,airplane,data/task1_train/img_00515.png
img_00516.png,bird,data/task1_train/img_00516.png
img_00517.png,airplane,data/task1_train/img_00517.png
img_00518.png,ship,data/task1_train/img_00518.png
img_00519.png,ship,data/task1_train/img_00519.png
img_00520.png,ship,data/task1_train/img_00520.png
img_00521.png,cat,data/task1_train/img_00521.png
img_00522.png,bird,data/task1_train/img_00522.png
img_00523.png,ship,data/task1_train/img_00523.png
img_00524.png,dog,data/task1_train/img_00524.png
img_00525.png,dog,data/task1_train/img_00525.png
img_00526.png,dog,data/task1_train/img_00526.png
img_00527.png,cat,data/task1_train/img_00527.png
img_00528.png,airplane,data/task1_train/img_00528.png
img_00529.png,dog,data/task1_train/img_00529.png
img_00530.png,cat,data/task1_train/img_00530.png
img_00531.png,dog,data/task1_train/img_00531.png
img_00532.png,airplane,data/task1_train/img_00532.png
img_00533.png,bird,data/task1_train/img_00533.png
img_00534.png,ship,data/task1_train/img_00534.png
img_00535.png,ship,data/task1_train/img_00535.png
img_00536.png,dog,data/task1_train/img_00536.png
img_00537.png,bird,data/task1_train/img_00537.png
img_00538.png,bird,data/task1_train/img_00538.png
img_00539.png,bird,data/task1_train/img_00539.png
img_00540.png,airplane,data/task1_train/img_00540.png
img_00541.png,cat,data/task1_train/img_00541.png
img_00542.png,bird,data/task1_train/img_00542.png
img_00543.png,dog,data/task1_train/img_00543.png
img_00544.png,cat,data/task1_train/img_00544.png
img_00545.png,dog,data/task1_train/img_00545.png
img_00546.png,ship,data/task1_train/img_00546.png
img_00547.png,cat,data/task1_train/img_00547.png
img_00548.png,bird,data/task1_train/img_00548.png
img_00549.png,bird,data/task1_train/img_00549.png
img_00550.png,cat,data/task1_train/img_00550.png
img_00551.png,dog,data/task1_train/img_00551.png
img_00552.png,ship,data/task1_train/img_00552.png
img_00553.png,bird,data/task1_train/img_00553.png
img_00554.png,ship,data/task1_train/img_00554.png
img_00555.png,ship,data/task1_train/img_00555.png
img_00556.png,bird,data/task1_train/img_00556.png
img_00557.png,dog,data/task1_train/img_00557.png
img_00558.png,airplane,data/task1_train/img_00558.png
img_00559.png,airplane,data/task1_train/img_00559.png
img_00560.png,airplane,data/task1_train/img_00560.png
img_00561.png,dog,data/task1_train/img_00561.png
img_00562.png,airplane,data/task1_train/img_00562.png
img_00563.png,cat,data/task1_train/img_00563.png
img_00564.png,dog,data/task1_train/img_00564.png
img_00565.png,bird,data/task1_train/img_00565.png
img_00566.png,ship,data/task1_train/img_00566.png
img_00567.png,dog,data/task1_train/img_00567.png
img_00568.png,airplane,data/task1_train/img_00568.png
img_00569.png,dog,data/task1_train/img_00569.png
img_00570.png,ship,data/task1_train/img_00570.png
img_00571.png,bird,data/task1_train/img_00571.png
img_00572.png,cat,data/task1_train/img_00572.png
img_00573.png,bird,data/task1_train/img_00573.png
img_00574.png,airplane,data/task1_train/img_00574.png
img_00575.png,ship,data/task1_train/img_00575.png
img_00576.png,airplane,data/task1_train/img_00576.png
